,id,was_married,childrens,salary,sex,age,Professon,home_cost,drive_info
1447,1447,0,2.0,201465.01,1,32.0,Doctor,10362812.903866569,0.0
1448,1448,1,1.0,12791.43,1,9.0,Marketing,9992253.690271275,0.0
1449,1449,1,9.0,132231.02,1,99.0,Artist,10314710.380775448,1.0
1450,1450,1,9.0,132588.46,1,100.0,Artist,10163191.824559355,1.0
1451,1451,1,0.0,2046.4,0,17.0,Healthcare,10005267.545794211,0.0
1452,1452,0,1.0,184910.5,0,11.0,Lawyer,10211531.392418902,1.0
1453,1453,1,0.0,35803.4,1,3.0,Executive,10137676.86334509,0.0
1454,1454,1,6.0,212808.84,1,14.0,Entertainment,10411567.850661151,
1455,1455,1,0.0,36137.61,1,3.0,Executive,10166049.637440989,
1456,1456,1,0.0,2022.73,0,17.0,Healthcare,10146445.319576096,
1457,1457,1,3.0,999.44,0,21.0,Homemaker,10201058.659370236,1.0
1458,1458,1,0.0,36024.32,1,3.0,Executive,10174490.75685754,
1459,1459,1,1.0,12909.97,1,9.0,Marketing,10088858.403375575,1.0
1460,1460,1,4.0,44684.91,1,82.0,Engineer,10212941.376466688,1.0
1461,1461,0,1.0,185063.35,0,10.0,Lawyer,10386274.811796812,1.0
1462,1462,1,9.0,131669.85,1,99.0,Artist,10293805.40815979,
1463,1463,1,3.0,999.45,0,20.0,Homemaker,10127414.058346065,
1464,1464,1,9.0,132763.35,1,100.0,Artist,10141818.674569763,1.0
1465,1465,1,0.0,2052.83,0,17.0,Healthcare,10105100.929085366,
1466,1466,1,0.0,1986.19,0,17.0,Healthcare,10135461.801753117,
1467,1467,1,3.0,1000.99,0,20.0,Homemaker,10135961.713687005,1.0
1468,1468,1,3.0,1000.84,0,21.0,Homemaker,10102288.491681468,0.0
1469,1469,1,6.0,213567.65,1,14.0,Entertainment,10282725.19924584,1.0
1470,1470,1,6.0,214090.4,1,14.0,Entertainment,10466933.618245523,0.0
1471,1471,1,6.0,213119.75,1,14.0,Entertainment,10238850.730494138,
1472,1472,1,4.0,44356.42,1,82.0,Engineer,10395790.623249345,
1473,1473,1,2.0,202166.69,1,32.0,Doctor,10354370.445572237,1.0
1474,1474,1,0.0,37379.58,1,3.0,Executive,10244720.805358687,
1475,1475,1,3.0,999.84,0,20.0,Homemaker,10107432.279753469,
1476,1476,0,2.0,201943.26,1,32.0,Doctor,10430876.147812355,1.0
1477,1477,1,0.0,2012.78,0,17.0,Healthcare,10097292.735128878,0.0
1478,1478,1,0.0,2016.87,0,17.0,Healthcare,10033798.110293468,1.0
1479,1479,1,0.0,2043.72,0,17.0,Healthcare,10202989.838444706,
1480,1480,1,4.0,44426.96,1,81.0,Engineer,10076062.629545284,1.0
1481,1481,1,1.0,12760.34,1,9.0,Marketing,10206133.99326143,0.0
1482,1482,1,2.0,201077.69,1,32.0,Doctor,10473330.47090018,0.0
1483,1483,1,6.0,212097.98,1,14.0,Entertainment,10384694.003018929,1.0
1484,1484,1,3.0,999.07,0,21.0,Homemaker,10021738.695264207,0.0
1485,1485,0,1.0,186404.56,0,10.0,Lawyer,10231115.955103232,
1486,1486,0,1.0,185653.09,0,10.0,Lawyer,10293375.284153104,
1487,1487,1,2.0,201706.87,1,32.0,Doctor,10339703.022712778,
1488,1488,1,6.0,215526.25,1,14.0,Entertainment,10292693.592672162,0.0
1489,1489,0,1.0,186757.09,0,11.0,Lawyer,10231352.200736511,1.0
1490,1490,1,2.0,201744.17,1,32.0,Doctor,10282973.727198504,
1491,1491,1,6.0,213132.58,1,13.0,Entertainment,10116504.100993011,1.0
1492,1492,0,2.0,202293.83,1,32.0,Doctor,10232800.338914951,0.0
1493,1493,1,6.0,213645.61,1,14.0,Entertainment,10182445.861043183,1.0
1494,1494,1,9.0,131939.99,1,99.0,Artist,10228577.604858322,1.0
1495,1495,1,9.0,132127.71,1,100.0,Artist,10235516.426370837,
1496,1496,0,2.0,202476.03,1,32.0,Doctor,10332551.403229669,0.0
1497,1497,1,2.0,201318.3,1,32.0,Doctor,10451038.22821973,1.0
1498,1498,1,3.0,1000.26,0,20.0,Homemaker,10142905.997858008,
1499,1499,1,3.0,1000.1,0,21.0,Homemaker,10225572.698186573,
1500,1500,1,1.0,12820.58,1,9.0,Marketing,10063709.604016738,
1501,1501,1,1.0,12497.85,1,9.0,Marketing,10008851.854830245,1.0
1502,1502,0,2.0,202228.21,1,32.0,Doctor,10255097.27553142,
1503,1503,1,0.0,37363.81,1,3.0,Executive,10049983.709412385,
1504,1504,1,2.0,202975.45,1,32.0,Doctor,10354224.066884909,
1505,1505,0,1.0,185766.23,0,10.0,Lawyer,10159901.87797307,
1506,1506,1,0.0,1976.08,0,17.0,Healthcare,10169828.709077844,1.0
1507,1507,1,0.0,1992.87,0,17.0,Healthcare,9916103.64261915,
1508,1508,0,1.0,186405.84,0,10.0,Lawyer,10308138.468740089,
1509,1509,1,1.0,13042.82,1,9.0,Marketing,10188142.03886398,1.0
1510,1510,1,1.0,12806.15,1,9.0,Marketing,10183025.844455022,
1511,1511,0,1.0,185389.2,0,11.0,Lawyer,10177461.771573486,
1512,1512,0,1.0,186270.26,0,10.0,Lawyer,10232428.568890668,
1513,1513,1,4.0,45387.71,1,81.0,Engineer,10047667.021499626,0.0
1514,1514,0,1.0,185068.19,0,10.0,Lawyer,10276481.939141538,1.0
1515,1515,1,3.0,1000.16,0,21.0,Homemaker,10102412.177119505,1.0
1516,1516,1,6.0,213825.18,1,13.0,Entertainment,10430603.15514646,1.0
1517,1517,1,2.0,201273.68,1,32.0,Doctor,10242272.654309511,
1518,1518,1,9.0,132604.6,1,99.0,Artist,10228447.047994124,1.0
1519,1519,1,1.0,12500.06,1,9.0,Marketing,10149221.419452034,1.0
1520,1520,1,9.0,132223.41,1,99.0,Artist,10173443.917605216,
1521,1521,1,6.0,211987.28,1,13.0,Entertainment,10159586.499595651,
1522,1522,0,2.0,200571.63,1,32.0,Doctor,10307979.05381043,
1523,1523,0,1.0,184718.72,0,10.0,Lawyer,10272129.007705636,1.0
1524,1524,0,1.0,185966.45,0,10.0,Lawyer,10289324.68499533,
1525,1525,1,9.0,132959.12,1,99.0,Artist,10233368.569209564,
1526,1526,1,0.0,2010.3,0,17.0,Healthcare,10058917.990465458,1.0
1527,1527,1,4.0,44034.96,1,82.0,Engineer,10079224.39291794,
1528,1528,1,4.0,44435.47,1,82.0,Engineer,10125612.69694452,
1529,1529,0,1.0,184900.61,0,10.0,Lawyer,10174251.800333971,0.0
1530,1530,1,3.0,1000.49,0,21.0,Homemaker,10186371.176816689,
1531,1531,0,1.0,186919.86,0,10.0,Lawyer,10339079.724388946,
1532,1532,1,0.0,2060.57,0,17.0,Healthcare,10093167.682124125,
1533,1533,0,1.0,186592.23,0,11.0,Lawyer,10156037.316774992,1.0
1534,1534,1,3.0,1000.19,0,20.0,Homemaker,9925827.795328636,
1535,1535,1,0.0,2062.91,0,17.0,Healthcare,10173170.71486807,
1536,1536,1,6.0,215415.0,1,14.0,Entertainment,10488488.145979436,
1537,1537,1,9.0,131841.11,1,99.0,Artist,10126846.693390876,0.0
1538,1538,1,0.0,2044.81,0,17.0,Healthcare,10091542.0969884,1.0
1539,1539,1,0.0,2060.99,0,17.0,Healthcare,9999813.559624815,
1540,1540,1,9.0,132428.85,1,99.0,Artist,10102524.98106872,0.0
1541,1541,1,6.0,215030.88,1,14.0,Entertainment,10219895.192869848,
1542,1542,1,4.0,46326.08,1,82.0,Engineer,10046142.39801266,1.0
1543,1543,0,1.0,186764.75,0,10.0,Lawyer,10311540.765005788,1.0
1544,1544,1,6.0,214741.58,1,13.0,Entertainment,10413376.99017315,
1545,1545,1,0.0,36276.27,1,3.0,Executive,10225763.116132088,
1546,1546,1,0.0,35343.8,1,3.0,Executive,10094186.112144696,
1547,1547,1,6.0,212738.23,1,14.0,Entertainment,10255335.691261506,
1548,1548,0,2.0,200984.47,1,32.0,Doctor,10258342.113545287,1.0
1549,1549,1,0.0,36574.26,1,3.0,Executive,10095215.141658183,0.0
1550,1550,1,2.0,201264.32,1,32.0,Doctor,10264615.229418246,1.0
1551,1551,1,9.0,131803.55,1,100.0,Artist,10300392.386793436,1.0
1552,1552,1,0.0,2045.68,0,17.0,Healthcare,10078930.582736343,
1553,1553,1,3.0,999.23,0,21.0,Homemaker,9972241.448859854,1.0
1554,1554,1,1.0,12385.76,1,9.0,Marketing,10080824.65825023,1.0
1555,1555,0,1.0,187024.51,0,10.0,Lawyer,10456445.907893404,1.0
1556,1556,1,6.0,216123.91,1,14.0,Entertainment,10289750.79878172,0.0
1557,1557,1,3.0,999.33,0,21.0,Homemaker,10214741.61224146,1.0
1558,1558,1,3.0,1000.8,0,21.0,Homemaker,10094693.744869065,
1559,1559,1,2.0,201527.36,1,32.0,Doctor,10300496.094412653,1.0
1560,1560,1,2.0,202726.21,1,32.0,Doctor,10296282.033595609,0.0
1561,1561,1,2.0,201974.61,1,32.0,Doctor,10369630.774980951,1.0
1562,1562,0,1.0,186162.76,0,10.0,Lawyer,10279539.270201324,1.0
1563,1563,1,0.0,37692.94,1,3.0,Executive,10073332.888670797,
1564,1564,1,3.0,1000.32,0,21.0,Homemaker,10187954.77950948,0.0
1565,1565,1,9.0,132656.21,1,100.0,Artist,10254748.51764794,0.0
1566,1566,1,0.0,33887.09,1,3.0,Executive,10122763.09996018,
1567,1567,1,0.0,2054.12,0,17.0,Healthcare,10069178.374641938,1.0
1568,1568,1,0.0,1998.31,0,17.0,Healthcare,10176786.343923189,0.0
1569,1569,1,2.0,200691.94,1,32.0,Doctor,10225634.383891074,1.0
1570,1570,1,9.0,132052.43,1,100.0,Artist,10226990.937306045,
1571,1571,1,6.0,213925.23,1,13.0,Entertainment,10294470.363329103,
1572,1572,1,9.0,131452.29,1,99.0,Artist,10230061.214821247,1.0
1573,1573,0,2.0,201542.74,1,32.0,Doctor,10266204.543978743,1.0
1574,1574,1,0.0,36363.05,1,3.0,Executive,9966821.294226903,
1575,1575,1,0.0,36903.74,1,3.0,Executive,10110482.225160206,1.0
1576,1576,1,3.0,1000.32,0,21.0,Homemaker,10160588.244219037,1.0
1577,1577,1,3.0,999.11,0,21.0,Homemaker,10122568.724162769,1.0
1578,1578,1,0.0,2082.18,0,17.0,Healthcare,10091904.461817969,0.0
1579,1579,0,1.0,186248.88,0,10.0,Lawyer,10332729.078327864,
1580,1580,1,4.0,45310.14,1,82.0,Engineer,10115892.686428113,
1581,1581,1,0.0,1983.38,0,17.0,Healthcare,10055905.257245738,0.0
1582,1582,0,1.0,187292.61,0,11.0,Lawyer,10215044.97814145,1.0
1583,1583,1,0.0,35666.66,1,3.0,Executive,10000150.220981346,
1584,1584,1,3.0,999.7,0,21.0,Homemaker,10065234.90830698,
1585,1585,1,3.0,1000.85,0,21.0,Homemaker,10089169.247797066,0.0
1586,1586,0,1.0,186617.25,0,11.0,Lawyer,10139303.588291124,1.0
1587,1587,1,6.0,215734.18,1,14.0,Entertainment,10406871.51485308,1.0
1588,1588,1,0.0,2055.91,0,17.0,Healthcare,10252230.03976806,
1589,1589,1,0.0,34276.53,1,3.0,Executive,10005865.599128071,1.0
1590,1590,1,2.0,200625.79,1,32.0,Doctor,10265632.546527795,
1591,1591,1,2.0,200792.61,1,32.0,Doctor,10460247.993159326,
1592,1592,1,6.0,213790.07,1,13.0,Entertainment,10203657.421371572,
1593,1593,1,4.0,44838.06,1,82.0,Engineer,10291089.73445694,
1594,1594,1,4.0,44223.77,1,81.0,Engineer,10034221.545873957,
1595,1595,0,2.0,202902.53,1,32.0,Doctor,10346856.430221127,1.0
1596,1596,1,2.0,202734.34,1,32.0,Doctor,10278243.568558242,
1597,1597,1,9.0,131093.18,1,99.0,Artist,10352280.861755328,
1598,1598,1,6.0,214437.21,1,13.0,Entertainment,10295348.202871293,1.0
1599,1599,1,3.0,999.8,0,21.0,Homemaker,10031823.64230094,0.0
1600,1600,0,1.0,186253.73,0,10.0,Lawyer,10362717.227120915,
1601,1601,1,9.0,132744.17,1,100.0,Artist,10288922.438129518,
1602,1602,1,0.0,2018.53,0,17.0,Healthcare,10179115.021610476,
1603,1603,1,0.0,35127.62,1,3.0,Executive,10206540.542691644,
1604,1604,1,9.0,131981.04,1,100.0,Artist,10311143.215606855,1.0
1605,1605,0,1.0,186258.13,0,10.0,Lawyer,10255289.373380816,
1606,1606,0,1.0,185934.17,0,10.0,Lawyer,10254128.691560432,
1607,1607,0,1.0,187106.66,0,10.0,Lawyer,10249922.90351,1.0
1608,1608,1,3.0,998.36,0,21.0,Homemaker,10116043.367224896,1.0
1609,1609,1,2.0,201787.93,1,32.0,Doctor,10317705.134010442,1.0
1610,1610,1,9.0,131951.43,1,100.0,Artist,10245884.648068693,
1611,1611,1,0.0,2015.89,0,17.0,Healthcare,10105737.578048874,1.0
1612,1612,1,2.0,201600.35,1,32.0,Doctor,10309819.427144298,1.0
1613,1613,1,9.0,131872.69,1,99.0,Artist,10363397.989939077,0.0
1614,1614,1,0.0,36085.55,1,3.0,Executive,10115365.374712383,
1615,1615,1,6.0,212463.21,1,13.0,Entertainment,10311374.54943278,1.0
1616,1616,1,0.0,35569.41,1,3.0,Executive,10130450.724857446,
1617,1617,1,9.0,132291.73,1,99.0,Artist,10205797.400297076,0.0
1618,1618,1,3.0,999.95,0,21.0,Homemaker,10165339.85672922,0.0
1619,1619,1,9.0,132178.03,1,99.0,Artist,10258861.09283401,1.0
1620,1620,0,1.0,188101.33,0,10.0,Lawyer,10285048.29697588,0.0
1621,1621,1,4.0,45857.93,1,82.0,Engineer,10186400.163480124,
1622,1622,1,3.0,999.81,0,21.0,Homemaker,10114350.758267207,
1623,1623,1,1.0,12674.96,1,9.0,Marketing,10106685.41775589,
1624,1624,1,0.0,2060.43,0,17.0,Healthcare,10171988.547541976,1.0
1625,1625,1,4.0,45743.74,1,81.0,Engineer,10136010.359585326,1.0
1626,1626,1,6.0,214915.64,1,13.0,Entertainment,10339736.08249803,
1627,1627,1,0.0,35765.2,1,3.0,Executive,10141725.587136434,0.0
1628,1628,1,0.0,2125.96,0,17.0,Healthcare,10125631.224547315,0.0
1629,1629,1,4.0,46414.0,1,82.0,Engineer,10080889.517029151,1.0
1630,1630,0,2.0,201106.42,1,32.0,Doctor,10254402.41923216,1.0
1631,1631,1,9.0,132274.85,1,100.0,Artist,10058924.235375509,
1632,1632,1,0.0,1958.12,0,17.0,Healthcare,10141731.189662844,0.0
1633,1633,1,9.0,131735.63,1,100.0,Artist,10128858.206999978,
1634,1634,0,1.0,186321.64,0,10.0,Lawyer,10170920.095973011,
1635,1635,0,1.0,185394.21,0,11.0,Lawyer,10237960.960850373,0.0
1636,1636,1,1.0,12206.57,1,9.0,Marketing,10043836.688848838,1.0
1637,1637,1,1.0,12809.02,1,9.0,Marketing,10047158.016841138,0.0
1638,1638,1,4.0,45813.31,1,82.0,Engineer,9950248.476625493,
1639,1639,1,9.0,132347.73,1,100.0,Artist,10293056.887744082,1.0
1640,1640,1,1.0,12760.45,1,9.0,Marketing,10092089.248418042,1.0
1641,1641,1,6.0,213885.42,1,14.0,Entertainment,10214781.767437609,0.0
1642,1642,1,3.0,1001.22,0,20.0,Homemaker,10015362.126854744,1.0
1643,1643,0,1.0,185729.3,0,11.0,Lawyer,10114501.71446997,0.0
1644,1644,1,9.0,131729.83,1,99.0,Artist,10144759.937945925,1.0
1645,1645,1,0.0,36143.79,1,3.0,Executive,10151373.636390256,1.0
1646,1646,1,0.0,2011.83,0,17.0,Healthcare,10203673.417270431,1.0
1647,1647,1,0.0,2006.78,0,17.0,Healthcare,10184383.48310438,1.0
1648,1648,1,2.0,201836.51,1,32.0,Doctor,10188778.377053058,0.0
1649,1649,1,9.0,132528.23,1,99.0,Artist,10324334.241867678,1.0
1650,1650,1,0.0,1981.93,0,17.0,Healthcare,10092063.028525071,
1651,1651,1,6.0,217029.74,1,13.0,Entertainment,10312001.83305647,1.0
1652,1652,1,6.0,214643.39,1,14.0,Entertainment,10385550.813899582,0.0
1653,1653,1,6.0,215540.98,1,14.0,Entertainment,10369105.23786901,
1654,1654,1,9.0,131782.15,1,100.0,Artist,10424769.78445153,0.0
1655,1655,1,6.0,211832.26,1,14.0,Entertainment,10322003.536171723,1.0
1656,1656,1,0.0,37036.88,1,3.0,Executive,10201565.455284908,
1657,1657,1,3.0,999.91,0,21.0,Homemaker,9946187.241652483,1.0
1658,1658,1,6.0,213716.58,1,13.0,Entertainment,10237517.39588121,
1659,1659,1,0.0,36605.95,1,3.0,Executive,10306327.419835417,0.0
1660,1660,1,0.0,2005.0,0,17.0,Healthcare,9894331.92562424,1.0
1661,1661,1,4.0,45955.14,1,82.0,Engineer,10158341.580794074,
1662,1662,1,3.0,998.29,0,21.0,Homemaker,10171330.224340692,
1663,1663,1,6.0,213447.53,1,14.0,Entertainment,10479687.93940856,
1664,1664,1,6.0,215149.55,1,13.0,Entertainment,10312978.45811679,1.0
1665,1665,1,1.0,12761.63,1,9.0,Marketing,9860624.361057686,
1666,1666,1,6.0,213323.89,1,13.0,Entertainment,10324571.931353092,0.0
1667,1667,1,2.0,202095.72,1,32.0,Doctor,10280742.20905094,
1668,1668,0,1.0,186827.54,0,11.0,Lawyer,10346049.00701192,
1669,1669,0,2.0,201333.27,1,32.0,Doctor,10255813.479631132,1.0
1670,1670,1,1.0,12831.66,1,9.0,Marketing,10196253.444114933,1.0
1671,1671,1,6.0,213403.2,1,14.0,Entertainment,10357932.274834787,0.0
1672,1672,0,1.0,186847.06,0,11.0,Lawyer,10337868.082750134,
1673,1673,1,0.0,2112.74,0,17.0,Healthcare,10155770.893323882,0.0
1674,1674,1,0.0,34474.86,1,3.0,Executive,10007018.12454828,1.0
1675,1675,1,3.0,999.7,0,21.0,Homemaker,10072414.83123048,1.0
1676,1676,1,6.0,213152.8,1,13.0,Entertainment,10346933.80879793,
1677,1677,1,3.0,999.64,0,21.0,Homemaker,10060937.57006712,
1678,1678,1,9.0,132589.76,1,99.0,Artist,10343603.544000288,1.0
1679,1679,1,4.0,45768.22,1,82.0,Engineer,10156570.86948552,0.0
1680,1680,1,4.0,45799.83,1,82.0,Engineer,10170092.623921052,1.0
1681,1681,1,0.0,2049.24,0,17.0,Healthcare,10084889.319689566,0.0
1682,1682,1,0.0,37039.58,1,3.0,Executive,10271897.77464908,
1683,1683,1,6.0,214050.96,1,13.0,Entertainment,10299324.317265293,
1684,1684,1,0.0,1959.58,0,17.0,Healthcare,10038405.726656675,0.0
1685,1685,1,1.0,12585.5,1,9.0,Marketing,10144681.753969925,1.0
1686,1686,1,6.0,213322.23,1,14.0,Entertainment,10380276.184149126,1.0
1687,1687,0,1.0,186334.52,0,11.0,Lawyer,10355828.833554767,
1688,1688,1,4.0,46163.07,1,82.0,Engineer,10243333.5488804,1.0
1689,1689,1,0.0,35146.06,1,3.0,Executive,10041031.699389275,
1690,1690,1,1.0,12737.09,1,9.0,Marketing,10058289.596116835,1.0
1691,1691,1,1.0,12791.21,1,9.0,Marketing,10066660.329667822,
1692,1692,1,1.0,12861.0,1,9.0,Marketing,10125114.856726112,
1693,1693,1,6.0,212293.26,1,13.0,Entertainment,10367255.500733616,
1694,1694,1,9.0,132073.38,1,100.0,Artist,10148730.636114044,1.0
1695,1695,1,2.0,202191.81,1,32.0,Doctor,10178459.745226774,1.0
1696,1696,1,4.0,45038.36,1,82.0,Engineer,10229380.32267836,
1697,1697,1,1.0,12481.01,1,9.0,Marketing,10105597.7712457,1.0
1698,1698,1,6.0,214281.05,1,14.0,Entertainment,10263151.429813163,1.0
1699,1699,1,4.0,45074.29,1,82.0,Engineer,10197021.966405123,
1700,1700,1,9.0,132600.86,1,99.0,Artist,10136116.596824318,1.0
1701,1701,1,4.0,44283.44,1,82.0,Engineer,10257385.981282754,1.0
1702,1702,1,0.0,2029.25,0,17.0,Healthcare,10145024.668384274,
1703,1703,1,4.0,45027.52,1,82.0,Engineer,10062157.80334682,1.0
1704,1704,1,6.0,214498.05,1,14.0,Entertainment,10356669.362785667,1.0
1705,1705,1,0.0,2081.33,0,17.0,Healthcare,10042815.255734077,1.0
1706,1706,1,0.0,2012.41,0,17.0,Healthcare,9902167.341175895,1.0
1707,1707,1,0.0,1987.77,0,17.0,Healthcare,10122107.95673857,
1708,1708,1,6.0,214047.54,1,14.0,Entertainment,10228714.38800052,
1709,1709,0,1.0,185577.95,0,10.0,Lawyer,10401064.191348562,1.0
1710,1710,0,1.0,184995.45,0,10.0,Lawyer,10348146.928239314,1.0
1711,1711,1,3.0,998.44,0,21.0,Homemaker,10152909.65025419,0.0
1712,1712,1,9.0,131559.73,1,99.0,Artist,10231671.303896377,
1713,1713,1,9.0,131748.55,1,99.0,Artist,10190178.003304686,
1714,1714,1,3.0,999.61,0,21.0,Homemaker,10161143.651698489,
1715,1715,1,6.0,213608.86,1,14.0,Entertainment,10084842.149511416,
1716,1716,1,2.0,201091.4,1,32.0,Doctor,10157021.117303228,
1717,1717,1,9.0,132069.5,1,100.0,Artist,10266246.998589665,
1718,1718,0,1.0,186758.72,0,11.0,Lawyer,10360004.629258083,0.0
1719,1719,0,1.0,186108.45,0,10.0,Lawyer,10354763.990139809,
1720,1720,1,2.0,202032.67,1,33.0,Doctor,10351271.29919174,
1721,1721,1,9.0,132293.06,1,99.0,Artist,10234981.051383298,1.0
1722,1722,1,1.0,12785.95,1,9.0,Marketing,10021041.324397331,
1723,1723,1,6.0,216216.47,1,14.0,Entertainment,10387442.936472906,1.0
1724,1724,1,0.0,2045.25,0,17.0,Healthcare,10025753.476102429,1.0
1725,1725,0,2.0,201451.04,1,32.0,Doctor,10250158.633820197,0.0
1726,1726,1,0.0,2016.49,0,17.0,Healthcare,10254991.81779606,1.0
1727,1727,1,3.0,1000.89,0,21.0,Homemaker,10108719.944165882,0.0
1728,1728,1,4.0,44606.24,1,82.0,Engineer,10131369.025464974,1.0
1729,1729,1,4.0,45033.5,1,82.0,Engineer,10258622.933163634,
1730,1730,0,1.0,185863.31,0,11.0,Lawyer,10275624.610036563,0.0
1731,1731,1,4.0,44960.41,1,82.0,Engineer,10053077.113625525,0.0
1732,1732,0,1.0,185929.64,0,11.0,Lawyer,10160938.940076312,
1733,1733,1,4.0,44725.5,1,81.0,Engineer,10253833.528864956,1.0
1734,1734,0,1.0,185591.63,0,10.0,Lawyer,10202504.826567529,1.0
1735,1735,1,2.0,202775.15,1,32.0,Doctor,10278663.19671101,0.0
1736,1736,0,1.0,184316.46,0,11.0,Lawyer,10186237.567673974,
1737,1737,0,1.0,186834.02,0,10.0,Lawyer,10265611.495230228,
1738,1738,1,0.0,35869.5,1,3.0,Executive,10250771.360162877,
1739,1739,1,6.0,214145.19,1,13.0,Entertainment,10311674.053999633,
1740,1740,1,0.0,35829.66,1,3.0,Executive,10190220.1754989,1.0
1741,1741,1,1.0,12663.19,1,9.0,Marketing,10190818.071959142,1.0
1742,1742,1,6.0,213696.83,1,13.0,Entertainment,10234405.630668042,
1743,1743,1,3.0,1000.43,0,21.0,Homemaker,10221308.342905013,
1744,1744,1,6.0,215024.35,1,13.0,Entertainment,10235257.588174457,
1745,1745,1,3.0,1000.43,0,21.0,Homemaker,9987450.097750612,1.0
1746,1746,1,4.0,46074.22,1,82.0,Engineer,10245790.28006498,1.0
1747,1747,1,1.0,12712.7,1,9.0,Marketing,10252517.349498743,1.0
1748,1748,1,1.0,12463.7,1,9.0,Marketing,10050483.801750043,0.0
1749,1749,1,0.0,35771.14,1,3.0,Executive,10268876.902901012,1.0
1750,1750,0,1.0,185221.24,0,11.0,Lawyer,10257001.9456808,
1751,1751,1,3.0,999.44,0,21.0,Homemaker,10164561.31651716,
1752,1752,1,9.0,131828.86,1,100.0,Artist,10220785.608502531,
1753,1753,1,0.0,36938.15,1,3.0,Executive,10238112.214800118,
1754,1754,1,4.0,46013.1,1,81.0,Engineer,10112990.677163038,
1755,1755,0,1.0,186025.21,0,10.0,Lawyer,10206474.984371137,1.0
1756,1756,1,0.0,2035.71,0,17.0,Healthcare,10238021.890334958,
1757,1757,0,2.0,202689.1,1,32.0,Doctor,10124647.860446628,1.0
1758,1758,1,0.0,2065.66,0,17.0,Healthcare,10054655.181944992,
1759,1759,0,1.0,186154.79,0,10.0,Lawyer,10121619.34395679,
1760,1760,1,4.0,45838.44,1,82.0,Engineer,10358733.561121907,1.0
1761,1761,1,2.0,201664.36,1,32.0,Doctor,10339219.216157766,1.0
1762,1762,0,1.0,184958.62,0,10.0,Lawyer,10345544.048114017,1.0
1763,1763,0,1.0,185090.61,0,10.0,Lawyer,10347090.815927535,
1764,1764,1,4.0,45168.16,1,82.0,Engineer,10115682.437550394,
1765,1765,1,1.0,12512.33,1,9.0,Marketing,10203842.256160296,0.0
1766,1766,1,4.0,44980.57,1,82.0,Engineer,10140564.650238978,
1767,1767,0,1.0,184086.04,0,10.0,Lawyer,10225740.32950305,0.0
1768,1768,1,1.0,12797.84,1,9.0,Marketing,10226697.505940914,
1769,1769,1,0.0,36355.69,1,3.0,Executive,10146642.741159355,1.0
1770,1770,1,3.0,999.46,0,21.0,Homemaker,10077303.594326414,1.0
1771,1771,1,6.0,214134.62,1,13.0,Entertainment,10329758.336581737,1.0
1772,1772,1,2.0,202841.59,1,32.0,Doctor,10213485.063394573,1.0
1773,1773,1,0.0,35733.29,1,3.0,Executive,10265513.881493814,
1774,1774,1,2.0,202309.11,1,33.0,Doctor,10376170.428819122,0.0
1775,1775,1,6.0,215070.0,1,13.0,Entertainment,10358380.350451833,
1776,1776,0,1.0,185728.21,0,10.0,Lawyer,10164232.593316875,0.0
1777,1777,1,6.0,214076.82,1,14.0,Entertainment,10010914.98883972,1.0
1778,1778,1,0.0,35546.07,1,3.0,Executive,10213098.062967712,0.0
1779,1779,1,3.0,1000.14,0,20.0,Homemaker,20311969.10715062,1.0
1780,1780,1,0.0,2016.89,0,17.0,Healthcare,9990851.90540317,1.0
1781,1781,1,4.0,45991.66,1,82.0,Engineer,10303709.150386326,1.0
1782,1782,1,3.0,1001.02,0,21.0,Homemaker,10341566.28252374,
1783,1783,1,6.0,214018.47,1,14.0,Entertainment,10317777.405363468,
1784,1784,1,4.0,45161.7,1,82.0,Engineer,10211483.479122773,
1785,1785,1,4.0,44363.01,1,82.0,Engineer,10169707.539809853,1.0
1786,1786,1,1.0,12544.95,1,9.0,Marketing,10097429.029337492,1.0
1787,1787,1,0.0,2026.02,0,17.0,Healthcare,10095100.17436728,
1788,1788,1,0.0,37333.51,1,3.0,Executive,10076976.852350006,1.0
1789,1789,1,3.0,1000.96,0,21.0,Homemaker,10181682.94628002,0.0
1790,1790,1,1.0,12549.94,1,9.0,Marketing,10019532.283174846,
1791,1791,1,6.0,215265.22,1,13.0,Entertainment,10284130.862450665,
1792,1792,1,0.0,2074.29,0,17.0,Healthcare,10135780.698596878,
1793,1793,1,0.0,36010.95,1,3.0,Executive,10127445.926087312,1.0
